county,precinct,office,district,candidate,party,election_day,absentee,mail,votes
Box Elder,Brigham City 01,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Brigham City 01,STATE TREASURER,,Write-in 40,NP,2,0,0,2
Box Elder,Brigham City 01,UTAH STATE HOUSE OF REPRESENTATIVES1,,DeLOY W MECHAM,DEM,63,24,8,95
Box Elder,Brigham City 01,UTAH STATE HOUSE OF REPRESENTATIVES1,,RONDA RUDD MENLOVE,REP,222,141,47,410
Box Elder,Brigham City 01,UTAH STATE HOUSE OF REPRESENTATIVES1,,BECKY MADDOX,CON,52,31,0,83
Box Elder,Brigham City 01,UTAH STATE HOUSE OF REPRESENTATIVES1,,Write-in 40,NP,1,0,0,1
Box Elder,Brigham City 01,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,159,101,28,288
Box Elder,Brigham City 01,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,113,57,18,188
Box Elder,Brigham City 01,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,2,0,1,3
Box Elder,Brigham City 01,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,302,183,48,533
Box Elder,Brigham City 01,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,4,0,1,5
Box Elder,Brigham City 01,Judge KEVIN K. ALLEN,,YES,NP,247,153,42,442
Box Elder,Brigham City 01,Judge KEVIN K. ALLEN,,NO,NP,49,26,4,79
Box Elder,Brigham City 01,Judge JEFFREY R. BURBANK,,YES,NP,252,154,46,452
Box Elder,Brigham City 01,Judge JEFFREY R. BURBANK,,NO,NP,43,25,1,69
Box Elder,Brigham City 01,Constitutional Amendment A,,FOR,NP,145,93,28,266
Box Elder,Brigham City 01,Constitutional Amendment A,,AGAINST,NP,160,88,24,272
Box Elder,Brigham City 01,Constitutional Amendment B,,FOR,NP,208,144,25,377
Box Elder,Brigham City 01,Constitutional Amendment B,,AGAINST,NP,108,45,26,179
Box Elder,Brigham City 02,STRAIGHT PARTY,,Registered Voters,NP,570,,,
Box Elder,Brigham City 02,STRAIGHT PARTY,,CONSTITUTION,CON,1,0,0,1
Box Elder,Brigham City 02,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0
Box Elder,Brigham City 02,STRAIGHT PARTY,,DEMOCRATIC,DEM,12,3,2,17
Box Elder,Brigham City 02,STRAIGHT PARTY,,REPUBLICAN,REP,71,50,8,129
Box Elder,Brigham City 02,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0
Box Elder,Brigham City 02,STRAIGHT PARTY,,GREEN,GRN,1,0,0,1
Box Elder,Brigham City 02,U.S. PRESIDENT,,JILL STEIN,GRN,1,1,0,2
Box Elder,Brigham City 02,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Brigham City 02,U.S. PRESIDENT,,MITT ROMNEY,REP,233,118,27,378
Box Elder,Brigham City 02,U.S. PRESIDENT,,BARACK OBAMA,DEM,40,8,6,54
Box Elder,Brigham City 02,U.S. PRESIDENT,,GARY JOHNSON,LIB,1,0,0,1
Box Elder,Brigham City 02,U.S. PRESIDENT,,VIRGIL GOODE,CON,1,1,0,2
Box Elder,Brigham City 02,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,1,1,0,2
Box Elder,Brigham City 02,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,0,0
Box Elder,Brigham City 02,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Brigham City 02,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Brigham City 02,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Brigham City 02,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,0,0
Box Elder,Brigham City 02,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Brigham City 02,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Brigham City 02,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Brigham City 02,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 02,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 02,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Brigham City 02,U.S. PRESIDENT,,Write-in 80,NP,0,0,0,0
Box Elder,Brigham City 02,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,8,2,2,12
Box Elder,Brigham City 02,U. S. SENATE,,SCOTT HOWELL,DEM,65,27,8,100
Box Elder,Brigham City 02,U. S. SENATE,,ORRIN G. HATCH,REP,196,97,22,315
Box Elder,Brigham City 02,U. S. SENATE,,DANIEL GEERY,JUS,2,0,0,2
Box Elder,Brigham City 02,U. S. SENATE,,BILL BARRON,UNA,0,0,0,0
Box Elder,Brigham City 02,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Brigham City 02,U. S. SENATE,,Write-in 60,NP,1,0,0,1
Box Elder,Brigham City 02,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,13,8,3,24
Box Elder,Brigham City 02,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,51,12,6,69
Box Elder,Brigham City 02,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,205,108,23,336
Box Elder,Brigham City 02,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,2,0,0,2
Box Elder,Brigham City 02,GOVERNOR,,PETER S COOKE,DEM,52,18,4,74
Box Elder,Brigham City 02,GOVERNOR,,KEN LARSEN,LIB,4,3,0,7
Box Elder,Brigham City 02,GOVERNOR,,KIRK D PEARSON,CON,8,3,0,11
Box Elder,Brigham City 02,GOVERNOR,,GARY R. HERBERT,REP,209,105,28,342
Box Elder,Brigham City 02,GOVERNOR,,DAVID J CANNON,NP,0,0,0,0
Box Elder,Brigham City 02,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Brigham City 02,GOVERNOR,,Write-in 50,NP,0,0,0,0
Box Elder,Brigham City 02,ATTY GENERAL,,DEE W. SMITH,DEM,58,24,7,89
Box Elder,Brigham City 02,ATTY GENERAL,,JOHN SWALLOW,REP,190,99,22,311
Box Elder,Brigham City 02,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,19,3,2,24
Box Elder,Brigham City 02,ATTY GENERAL,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 02,STATE AUDITOR,,MARK SAGE,DEM,44,13,7,64
Box Elder,Brigham City 02,STATE AUDITOR,,JOHN DOUGALL,REP,194,108,21,323
Box Elder,Brigham City 02,STATE AUDITOR,,RICHARD PROCTOR,CON,28,4,3,35
Box Elder,Brigham City 02,STATE AUDITOR,,Write-in 40,NP,1,0,0,1
Box Elder,Brigham City 02,STATE TREASURER,,CHRISTOPHER STOUT,DEM,42,17,7,66
Box Elder,Brigham City 02,STATE TREASURER,,VINCENT C. MARCUS,LIB,19,5,1,25
Box Elder,Brigham City 02,STATE TREASURER,,RICHARD K. ELLIS,REP,201,102,23,326
Box Elder,Brigham City 02,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Brigham City 02,STATE TREASURER,,Write-in 40,NP,1,0,0,1
Box Elder,Brigham City 02,UTAH STATE HOUSE OF REPRESENTATIVES1,,DeLOY W MECHAM,DEM,42,8,7,57
Box Elder,Brigham City 02,UTAH STATE HOUSE OF REPRESENTATIVES1,,RONDA RUDD MENLOVE,REP,194,110,20,324
Box Elder,Brigham City 02,UTAH STATE HOUSE OF REPRESENTATIVES1,,BECKY MADDOX,CON,35,10,5,50
Box Elder,Brigham City 02,UTAH STATE HOUSE OF REPRESENTATIVES1,,Write-in 40,NP,2,0,0,2
Box Elder,Brigham City 02,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,154,62,15,231
Box Elder,Brigham City 02,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,72,44,11,127
Box Elder,Brigham City 02,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,2,1,0,3
Box Elder,Brigham City 02,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,245,117,29,391
Box Elder,Brigham City 02,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,4,1,0,5
Box Elder,Brigham City 02,Judge KEVIN K. ALLEN,,YES,NP,203,98,28,329
Box Elder,Brigham City 02,Judge KEVIN K. ALLEN,,NO,NP,41,16,2,59
Box Elder,Brigham City 02,Judge JEFFREY R. BURBANK,,YES,NP,213,100,29,342
Box Elder,Brigham City 02,Judge JEFFREY R. BURBANK,,NO,NP,34,15,1,50
Box Elder,Brigham City 02,Constitutional Amendment A,,FOR,NP,125,69,15,209
Box Elder,Brigham City 02,Constitutional Amendment A,,AGAINST,NP,123,48,16,187
Box Elder,Brigham City 02,Constitutional Amendment B,,FOR,NP,163,82,20,265
Box Elder,Brigham City 02,Constitutional Amendment B,,AGAINST,NP,92,41,12,145
Box Elder,Brigham City 03,STRAIGHT PARTY,,Registered Voters,NP,712,,,
Box Elder,Brigham City 03,STRAIGHT PARTY,,CONSTITUTION,CON,1,1,0,2
Box Elder,Brigham City 03,STRAIGHT PARTY,,LIBERTARIAN,LIB,2,1,0,3
Box Elder,Brigham City 03,STRAIGHT PARTY,,DEMOCRATIC,DEM,21,11,3,35
Box Elder,Brigham City 03,STRAIGHT PARTY,,REPUBLICAN,REP,70,32,7,109
Box Elder,Brigham City 03,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0
Box Elder,Brigham City 03,STRAIGHT PARTY,,GREEN,GRN,1,0,0,1
Box Elder,Brigham City 03,U.S. PRESIDENT,,JILL STEIN,GRN,1,1,0,2
Box Elder,Brigham City 03,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Brigham City 03,U.S. PRESIDENT,,MITT ROMNEY,REP,223,115,18,356
Box Elder,Brigham City 03,U.S. PRESIDENT,,BARACK OBAMA,DEM,40,23,11,74
Box Elder,Brigham City 03,U.S. PRESIDENT,,GARY JOHNSON,LIB,7,2,0,9
Box Elder,Brigham City 03,U.S. PRESIDENT,,VIRGIL GOODE,CON,2,1,0,3
Box Elder,Brigham City 03,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,2,1,0,3
Box Elder,Brigham City 03,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,0,0
Box Elder,Brigham City 03,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Brigham City 03,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Brigham City 03,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Brigham City 03,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,1,1
Box Elder,Brigham City 03,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Brigham City 03,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Brigham City 03,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Brigham City 03,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 03,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 03,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Brigham City 03,U.S. PRESIDENT,,Write-in 80,NP,3,2,1,6
Box Elder,Brigham City 03,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,19,7,0,26
Box Elder,Brigham City 03,U. S. SENATE,,SCOTT HOWELL,DEM,59,40,10,109
Box Elder,Brigham City 03,U. S. SENATE,,ORRIN G. HATCH,REP,190,96,19,305
Box Elder,Brigham City 03,U. S. SENATE,,DANIEL GEERY,JUS,2,2,0,4
Box Elder,Brigham City 03,U. S. SENATE,,BILL BARRON,UNA,4,0,2,6
Box Elder,Brigham City 03,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Brigham City 03,U. S. SENATE,,Write-in 60,NP,0,0,0,0
Box Elder,Brigham City 03,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,36,14,2,52
Box Elder,Brigham City 03,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,51,37,10,98
Box Elder,Brigham City 03,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,187,94,18,299
Box Elder,Brigham City 03,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,1,0,0,1
Box Elder,Brigham City 03,GOVERNOR,,PETER S COOKE,DEM,57,26,9,92
Box Elder,Brigham City 03,GOVERNOR,,KEN LARSEN,LIB,11,2,0,13
Box Elder,Brigham City 03,GOVERNOR,,KIRK D PEARSON,CON,12,6,1,19
Box Elder,Brigham City 03,GOVERNOR,,GARY R. HERBERT,REP,191,112,21,324
Box Elder,Brigham City 03,GOVERNOR,,DAVID J CANNON,NP,0,0,0,0
Box Elder,Brigham City 03,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Brigham City 03,GOVERNOR,,Write-in 50,NP,2,0,0,2
Box Elder,Brigham City 03,ATTY GENERAL,,DEE W. SMITH,DEM,59,42,12,113
Box Elder,Brigham City 03,ATTY GENERAL,,JOHN SWALLOW,REP,183,97,16,296
Box Elder,Brigham City 03,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,25,7,2,34
Box Elder,Brigham City 03,ATTY GENERAL,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 03,STATE AUDITOR,,MARK SAGE,DEM,59,35,12,106
Box Elder,Brigham City 03,STATE AUDITOR,,JOHN DOUGALL,REP,168,87,16,271
Box Elder,Brigham City 03,STATE AUDITOR,,RICHARD PROCTOR,CON,39,18,2,59
Box Elder,Brigham City 03,STATE AUDITOR,,Write-in 40,NP,1,0,0,1
Box Elder,Brigham City 03,STATE TREASURER,,CHRISTOPHER STOUT,DEM,53,27,13,93
Box Elder,Brigham City 03,STATE TREASURER,,VINCENT C. MARCUS,LIB,29,11,1,41
Box Elder,Brigham City 03,STATE TREASURER,,RICHARD K. ELLIS,REP,182,101,16,299
Box Elder,Brigham City 03,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Brigham City 03,STATE TREASURER,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 03,UTAH STATE HOUSE OF REPRESENTATIVES1,,DeLOY W MECHAM,DEM,49,24,9,82
Box Elder,Brigham City 03,UTAH STATE HOUSE OF REPRESENTATIVES1,,RONDA RUDD MENLOVE,REP,169,95,17,281
Box Elder,Brigham City 03,UTAH STATE HOUSE OF REPRESENTATIVES1,,BECKY MADDOX,CON,51,23,5,79
Box Elder,Brigham City 03,UTAH STATE HOUSE OF REPRESENTATIVES1,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 03,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,115,74,12,201
Box Elder,Brigham City 03,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,98,46,14,158
Box Elder,Brigham City 03,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,3,1,0,4
Box Elder,Brigham City 03,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,245,133,27,405
Box Elder,Brigham City 03,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,5,2,1,8
Box Elder,Brigham City 03,Judge KEVIN K. ALLEN,,YES,NP,195,108,25,328
Box Elder,Brigham City 03,Judge KEVIN K. ALLEN,,NO,NP,46,19,4,69
Box Elder,Brigham City 03,Judge JEFFREY R. BURBANK,,YES,NP,206,109,24,339
Box Elder,Brigham City 03,Judge JEFFREY R. BURBANK,,NO,NP,40,19,5,64
Box Elder,Brigham City 03,Constitutional Amendment A,,FOR,NP,129,73,19,221
Box Elder,Brigham City 03,Constitutional Amendment A,,AGAINST,NP,126,58,10,194
Box Elder,Brigham City 03,Constitutional Amendment B,,FOR,NP,163,87,18,268
Box Elder,Brigham City 03,Constitutional Amendment B,,AGAINST,NP,97,51,11,159
Box Elder,Brigham City 04,STRAIGHT PARTY,,Registered Voters,NP,605,,,
Box Elder,Brigham City 04,STRAIGHT PARTY,,CONSTITUTION,CON,1,0,0,1
Box Elder,Brigham City 04,STRAIGHT PARTY,,LIBERTARIAN,LIB,2,0,0,2
Box Elder,Brigham City 04,STRAIGHT PARTY,,DEMOCRATIC,DEM,15,9,0,24
Box Elder,Brigham City 04,STRAIGHT PARTY,,REPUBLICAN,REP,57,33,14,104
Box Elder,Brigham City 04,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0
Box Elder,Brigham City 04,STRAIGHT PARTY,,GREEN,GRN,0,1,0,1
Box Elder,Brigham City 04,U.S. PRESIDENT,,JILL STEIN,GRN,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,MITT ROMNEY,REP,186,103,45,334
Box Elder,Brigham City 04,U.S. PRESIDENT,,BARACK OBAMA,DEM,37,21,0,58
Box Elder,Brigham City 04,U.S. PRESIDENT,,GARY JOHNSON,LIB,5,1,0,6
Box Elder,Brigham City 04,U.S. PRESIDENT,,VIRGIL GOODE,CON,4,0,0,4
Box Elder,Brigham City 04,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,1,3,0,4
Box Elder,Brigham City 04,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Brigham City 04,U.S. PRESIDENT,,Write-in 80,NP,1,1,0,2
Box Elder,Brigham City 04,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,10,2,2,14
Box Elder,Brigham City 04,U. S. SENATE,,SCOTT HOWELL,DEM,47,33,2,82
Box Elder,Brigham City 04,U. S. SENATE,,ORRIN G. HATCH,REP,167,90,38,295
Box Elder,Brigham City 04,U. S. SENATE,,DANIEL GEERY,JUS,2,1,2,5
Box Elder,Brigham City 04,U. S. SENATE,,BILL BARRON,UNA,3,2,0,5
Box Elder,Brigham City 04,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Brigham City 04,U. S. SENATE,,Write-in 60,NP,1,0,0,1
Box Elder,Brigham City 04,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,11,8,0,19
Box Elder,Brigham City 04,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,35,30,0,65
Box Elder,Brigham City 04,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,184,89,45,318
Box Elder,Brigham City 04,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 04,GOVERNOR,,PETER S COOKE,DEM,51,31,5,87
Box Elder,Brigham City 04,GOVERNOR,,KEN LARSEN,LIB,8,2,0,10
Box Elder,Brigham City 04,GOVERNOR,,KIRK D PEARSON,CON,5,1,0,6
Box Elder,Brigham City 04,GOVERNOR,,GARY R. HERBERT,REP,163,94,40,297
Box Elder,Brigham City 04,GOVERNOR,,DAVID J CANNON,NP,0,0,0,0
Box Elder,Brigham City 04,GOVERNOR,,DENNIS C. OWEN,NP,0,0,0,0
Box Elder,Brigham City 04,GOVERNOR,,Write-in 50,NP,0,0,0,0
Box Elder,Brigham City 04,ATTY GENERAL,,DEE W. SMITH,DEM,65,37,3,105
Box Elder,Brigham City 04,ATTY GENERAL,,JOHN SWALLOW,REP,140,83,39,262
Box Elder,Brigham City 04,ATTY GENERAL,,W. ANDREW McCULLOUGH,LIB,16,6,0,22
Box Elder,Brigham City 04,ATTY GENERAL,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 04,STATE AUDITOR,,MARK SAGE,DEM,53,32,2,87
Box Elder,Brigham City 04,STATE AUDITOR,,JOHN DOUGALL,REP,145,82,39,266
Box Elder,Brigham City 04,STATE AUDITOR,,RICHARD PROCTOR,CON,20,11,1,32
Box Elder,Brigham City 04,STATE AUDITOR,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 04,STATE TREASURER,,CHRISTOPHER STOUT,DEM,45,27,2,74
Box Elder,Brigham City 04,STATE TREASURER,,VINCENT C. MARCUS,LIB,24,13,0,37
Box Elder,Brigham City 04,STATE TREASURER,,RICHARD K. ELLIS,REP,150,85,39,274
Box Elder,Brigham City 04,STATE TREASURER,,WARREN ROGERS,NP,0,0,0,0
Box Elder,Brigham City 04,STATE TREASURER,,Write-in 40,NP,0,0,0,0
Box Elder,Brigham City 04,UTAH STATE HOUSE OF REPRESENTATIVES1,,DeLOY W MECHAM,DEM,44,26,0,70
Box Elder,Brigham City 04,UTAH STATE HOUSE OF REPRESENTATIVES1,,RONDA RUDD MENLOVE,REP,146,86,36,268
Box Elder,Brigham City 04,UTAH STATE HOUSE OF REPRESENTATIVES1,,BECKY MADDOX,CON,33,14,5,52
Box Elder,Brigham City 04,UTAH STATE HOUSE OF REPRESENTATIVES1,,Write-in 40,NP,1,0,0,1
Box Elder,Brigham City 04,UTAH STATE SCHOOL BOARD OF EDUCATION,,D. ALAN SHAKESPEAR,NP,111,64,19,194
Box Elder,Brigham City 04,UTAH STATE SCHOOL BOARD OF EDUCATION,,TAMI W. PYFER,NP,70,38,19,127
Box Elder,Brigham City 04,UTAH STATE SCHOOL BOARD OF EDUCATION,,Write-in 30,NP,4,0,0,4
Box Elder,Brigham City 04,BOX ELDER COUNTY COMMISSION SEAT C,,STAN SUMMERS,REP,200,116,39,355
Box Elder,Brigham City 04,BOX ELDER COUNTY COMMISSION SEAT C,,Write-in 20,NP,3,1,0,4
Box Elder,Brigham City 04,Judge KEVIN K. ALLEN,,YES,NP,160,89,32,281
Box Elder,Brigham City 04,Judge KEVIN K. ALLEN,,NO,NP,28,19,8,55
Box Elder,Brigham City 04,Judge JEFFREY R. BURBANK,,YES,NP,161,93,32,286
Box Elder,Brigham City 04,Judge JEFFREY R. BURBANK,,NO,NP,29,15,7,51
Box Elder,Brigham City 04,BOX ELDER COUNTY SCHOOL BOARD DIST 5,,NANCY S. KENNEDY,NP,129,90,31,250
Box Elder,Brigham City 04,BOX ELDER COUNTY SCHOOL BOARD DIST 5,,STEVE BROOKS,NP,63,24,10,97
Box Elder,Brigham City 04,BOX ELDER COUNTY SCHOOL BOARD DIST 5,,Write-in 30,NP,4,0,0,4
Box Elder,Brigham City 04,Constitutional Amendment A,,FOR,NP,92,57,21,170
Box Elder,Brigham City 04,Constitutional Amendment A,,AGAINST,NP,106,56,19,181
Box Elder,Brigham City 04,Constitutional Amendment B,,FOR,NP,155,76,32,263
Box Elder,Brigham City 04,Constitutional Amendment B,,AGAINST,NP,59,44,11,114
Box Elder,Brigham City 05,STRAIGHT PARTY,,Registered Voters,NP,503,,,
Box Elder,Brigham City 05,STRAIGHT PARTY,,CONSTITUTION,CON,1,0,0,1
Box Elder,Brigham City 05,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0
Box Elder,Brigham City 05,STRAIGHT PARTY,,DEMOCRATIC,DEM,11,6,0,17
Box Elder,Brigham City 05,STRAIGHT PARTY,,REPUBLICAN,REP,53,34,6,93
Box Elder,Brigham City 05,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0
Box Elder,Brigham City 05,STRAIGHT PARTY,,GREEN,GRN,1,0,0,1
Box Elder,Brigham City 05,U.S. PRESIDENT,,JILL STEIN,GRN,1,0,0,1
Box Elder,Brigham City 05,U.S. PRESIDENT,,GLORIA LA RIVA,PSL,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,MITT ROMNEY,REP,174,84,14,272
Box Elder,Brigham City 05,U.S. PRESIDENT,,BARACK OBAMA,DEM,29,16,3,48
Box Elder,Brigham City 05,U.S. PRESIDENT,,GARY JOHNSON,LIB,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,VIRGIL GOODE,CON,3,0,0,3
Box Elder,Brigham City 05,U.S. PRESIDENT,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,ROSEANNE BARR,NP,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,STEPHEN DURHAM,NP,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,JILL REED,NP,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,ANDRE BARNETT,NP,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,WILL CHRISTENSEN,NP,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,JUSTIN MEYERS,NP,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,SHEILA SAM TITTLE,NP,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,ERIN KENT MAGEE,NP,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,DEAN MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,NELSON MORSTAD,NP,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,DARRELL HYKES,NP,0,0,0,0
Box Elder,Brigham City 05,U.S. PRESIDENT,,Write-in 80,NP,0,1,0,1
Box Elder,Brigham City 05,U. S. SENATE,,SHAUN LYNN McCAUSLAN,CON,9,4,0,13
Box Elder,Brigham City 05,U. S. SENATE,,SCOTT HOWELL,DEM,31,23,3,57
Box Elder,Brigham City 05,U. S. SENATE,,ORRIN G. HATCH,REP,157,73,13,243
Box Elder,Brigham City 05,U. S. SENATE,,DANIEL GEERY,JUS,1,0,1,2
Box Elder,Brigham City 05,U. S. SENATE,,BILL BARRON,UNA,2,0,0,2
Box Elder,Brigham City 05,U. S. SENATE,,JoANN S. SECRIST,NP,0,0,0,0
Box Elder,Brigham City 05,U. S. SENATE,,Write-in 60,NP,2,0,0,2
Box Elder,Brigham City 05,U. S. HOUSE OF REPRESENTATIVE,,SHERRY PHIPPS,CON,9,3,0,12
Box Elder,Brigham City 05,U. S. HOUSE OF REPRESENTATIVE,,DONNA M. McALEER,DEM,31,20,3,54
Box Elder,Brigham City 05,U. S. HOUSE OF REPRESENTATIVE,,ROB BISHOP,REP,162,77,14,253
Box Elder,Brigham City 05,U. S. HOUSE OF REPRESENTATIVE,,Write-in 40,NP,0,0,0,0
